ts,name,num_qubits,operational,pending_jobs,avg_cx_error,avg_readout_error
2026-07-05T02:26:01.672371+00:00,ibm,ibm_marrakesh,156,True,85,0.05372,0.02551,141.9,79.6,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-05T00:11:14+00:00,4.0,68.8,2180.0,0.032408,0.018617,0.25,300000,300,
2026-07-05T02:26:01.672371+00:00,ibm,ibm_kingston,156,True,2,0.03652,0.01817,248.2,148.5,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-05T00:37:06+00:00,4.0,68.4,2180.0,0.022491,0.013716,0.25,340000,300,
2026-07-05T02:26:01.672371+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T02:26:01.672371+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,ibm,ibm_fez,156,True,5,0.04505,0.02021,130.0,102.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-05T06:37:35+00:00,4.0,68.2,1700.0,0.025984,0.014293,0.25,320000,300,
2026-07-05T07:19:16.556789+00:00,ibm,ibm_marrakesh,156,True,101,0.05372,0.02551,141.9,79.6,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-05T07:04:30+00:00,4.0,68.8,2180.0,0.032408,0.018617,0.25,300000,300,
2026-07-05T07:19:16.556789+00:00,ibm,ibm_kingston,156,True,8,0.03397,0.01906,248.2,148.5,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-05T07:05:22+00:00,4.0,68.4,2180.0,0.022383,0.015852,0.25,340000,300,
2026-07-05T07:19:16.556789+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T07:19:16.556789+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,ibm,ibm_fez,156,True,3,0.04511,0.02021,130.0,102.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-05T09:15:50+00:00,4.0,68.2,1700.0,0.025984,0.014293,0.25,320000,300,
2026-07-05T10:05:39.652175+00:00,ibm,ibm_marrakesh,156,True,1,0.05372,0.02719,141.9,79.6,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-05T09:32:05+00:00,4.0,68.8,2180.0,0.0296,0.024963,0.25,300000,300,
2026-07-05T10:05:39.652175+00:00,ibm,ibm_kingston,156,True,17,0.03397,0.01954,248.2,148.5,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-05T08:28:50+00:00,4.0,68.4,2180.0,0.02401,0.015071,0.25,340000,300,
2026-07-05T10:05:39.652175+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T10:05:39.652175+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,ibm,ibm_fez,156,True,2,0.04431,0.02021,130.0,102.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-05T11:56:36+00:00,4.0,68.2,1700.0,0.025984,0.014293,0.25,320000,300,
2026-07-05T13:15:45.594192+00:00,ibm,ibm_marrakesh,156,True,1,0.05372,0.03292,141.9,79.6,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-05T13:01:12+00:00,4.0,68.8,2180.0,0.031377,0.034378,0.25,300000,300,
2026-07-05T13:15:45.594192+00:00,ibm,ibm_kingston,156,True,12,0.03397,0.01954,248.2,148.5,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-05T12:54:00+00:00,4.0,68.4,2180.0,0.02401,0.015071,0.25,340000,300,
2026-07-05T13:15:45.594192+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T13:15:45.594192+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,ibm,ibm_fez,156,True,1,0.04431,0.02181,130.0,102.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-05T14:00:59+00:00,4.0,68.2,1700.0,0.02419,0.01935,0.25,320000,300,
2026-07-05T15:08:17.859059+00:00,ibm,ibm_marrakesh,156,True,1,0.05372,0.03292,141.9,79.6,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-05T14:44:52+00:00,4.0,68.8,2180.0,0.031377,0.034378,0.25,300000,300,
2026-07-05T15:08:17.859059+00:00,ibm,ibm_kingston,156,True,5,0.03397,0.01901,213.0,131.9,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-05T14:33:50+00:00,4.0,68.4,2180.0,0.023835,0.014179,0.25,340000,300,
2026-07-05T15:08:17.859059+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T15:08:17.859059+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,ibm,ibm_fez,156,True,2,0.04431,0.02181,130.0,102.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-05T16:10:12+00:00,4.0,68.2,1700.0,0.02419,0.01935,0.25,320000,300,
2026-07-05T17:00:16.182692+00:00,ibm,ibm_marrakesh,156,True,2,0.05372,0.03085,141.9,79.6,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-05T16:42:45+00:00,4.0,68.8,2180.0,0.035854,0.025848,0.25,300000,300,
2026-07-05T17:00:16.182692+00:00,ibm,ibm_kingston,156,True,9,0.03397,0.01764,213.0,131.9,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-05T16:02:16+00:00,4.0,68.4,2180.0,0.022819,0.012492,0.25,340000,300,
2026-07-05T17:00:16.182692+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T17:00:16.182692+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,ibm,ibm_fez,156,True,7,0.04431,0.02145,130.0,102.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-05T18:17:44+00:00,4.0,68.2,1700.0,0.023932,0.018876,0.25,320000,300,
2026-07-05T19:05:25.674524+00:00,ibm,ibm_marrakesh,156,True,2,0.05372,0.02481,158.1,76.2,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-05T18:52:07+00:00,4.0,68.8,2180.0,0.031377,0.018135,0.25,300000,300,
2026-07-05T19:05:25.674524+00:00,ibm,ibm_kingston,156,True,2,0.03397,0.01764,213.0,131.9,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-05T18:54:00+00:00,4.0,68.4,2180.0,0.022819,0.012492,0.25,340000,300,
2026-07-05T19:05:25.674524+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T19:05:25.674524+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,ibm,ibm_fez,156,True,2129,0.04431,0.02145,130.0,102.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-05T18:59:51+00:00,4.0,68.2,1700.0,0.023932,0.018876,0.25,320000,300,
2026-07-05T20:50:45.401559+00:00,ibm,ibm_marrakesh,156,True,19,0.05372,0.02481,158.1,76.2,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-05T19:58:07+00:00,4.0,68.8,2180.0,0.031377,0.018135,0.25,300000,300,
2026-07-05T20:50:45.401559+00:00,ibm,ibm_kingston,156,True,12,0.03419,0.01764,213.0,131.9,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-05T19:47:02+00:00,4.0,68.4,2180.0,0.022819,0.012492,0.25,340000,300,
2026-07-05T20:50:45.401559+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T20:50:45.401559+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,ibm,ibm_fez,156,True,2135,0.04431,0.02145,130.0,102.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-05T18:59:51+00:00,4.0,68.2,1700.0,0.023932,0.018876,0.25,320000,300,
2026-07-05T22:56:18.669052+00:00,ibm,ibm_marrakesh,156,True,32,0.05372,0.02481,158.1,76.2,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.0.21,2024-08-07T04:00:00+00:00,2026-07-05T19:58:07+00:00,4.0,68.8,2180.0,0.031377,0.018135,0.25,300000,300,
2026-07-05T22:56:18.669052+00:00,ibm,ibm_kingston,156,True,34,0.03419,0.01764,213.0,131.9,"cz,delay,id,if_else,measure,measure_2,reset,rz,sx,x",352,0.0146,0.994,100000,,,Heron r2,1.0.0,2025-02-20T05:00:00+00:00,2026-07-05T19:47:02+00:00,4.0,68.4,2180.0,0.022819,0.012492,0.25,340000,300,
2026-07-05T22:56:18.669052+00:00,ionq,qpu.forte-1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,ionq,simulator,29,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,ionq,qpu.aria-1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,ionq,qpu.aria-2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,ionq,qpu.harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,ionq,qpu.forte-enterprise-1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/ionq,Aria 1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/quera,Aquila,256,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/ionq,Harmony,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/amazon braket,TN1,50,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/ionq,Aria 2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/amazon braket,SV1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/xanadu,Borealis,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/amazon braket,dm1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/ionq,Forte 1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-05T22:56:18.669052+00:00,braket/ionq,Forte Enterprise 1,36,0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-06T02:30:20.603891+00:00,ibm,ibm_fez,156,True,2148,0.04431,0.02145,130.0,102.8,"cz,delay,id,if_else,measure,reset,rz,sx,x",352,0.0146,1.0,100000,,,Heron r2,1.3.37,2024-05-14T04:00:00+00:00,2026-07-05T18:59:51+00:00,4.0,68.2,1700.0,0.023932,0.018876,0.25,320000,300,
